ens	gene	classical_nonclassical_pval	classical_nonclassical_fdr	classical_nonclassical_AUC	classical_nonclassical_logFC	upregulated_in	intermediate_nonclassical_pval	intermediate_nonclassical_fdr	intermediate_nonclassical_AUC	intermediate_nonclassical_logFC	intermediate_classical_pval	intermediate_classical_fdr	intermediate_classical_AUC	intermediate_classical_logFC	relative_classic	relative_nonclassic
ENSG00000144597	EAF1	2.26782025267712e-77	1.06194154485053e-75	0.773863110446134	0.753138245491264	classical	1.30641859408165e-05	0.000247733674720689	0.59561079734958	0.223304592062382	1.12224414825357e-31	5.30925607869654e-30	0.300350295768597	-0.532645777003485	down	up
ENSG00000129534	MIS18BP1	4.14745273771597e-77	1.92249097104833e-75	0.252670652304844	-0.6918015515352	nonclassical	1.28981693972388e-16	3.11524733494364e-14	0.299684262018055	-0.524568917540195	3.27037532930933e-08	2.40894901865177e-07	0.57992361475019	0.165022395125813	nonsig	nonsig
ENSG00000184007	PTP4A2	1.51918402840752e-75	6.97153550636211e-74	0.224429891018366	-0.738310444604933	nonclassical	0.0375693574579967	0.142290819743566	0.449726508649442	-0.098130453287712	2.86602929168602e-39	1.90611716225322e-37	0.732292832155452	0.643744043215334	up	nonsig
ENSG00000157827	FMNL2	1.88734655565749e-75	8.57528053852694e-74	0.42817768000355	-0.109619957363657	nonsig	0.0106765845926565	0.0600237952526024	0.467047627518122	-0.0348384544629178	5.69899835842346e-31	2.66864321089851e-29	0.546201745813682	0.0788861854743461	nonsig	nonsig
ENSG00000112715	VEGFA	4.27140015121837e-75	1.92171130332758e-73	0.755228772672808	0.735675930934983	classical	2.52635799580034e-07	7.99548747774329e-06	0.567816960910748	0.141243520421331	6.39987021129309e-35	3.81415641553561e-33	0.295482978552646	-0.600682236958157	down	nonsig
ENSG00000115738	ID2	1.10286088149324e-74	4.91361998560431e-73	0.771045057153544	0.985328122135878	classical	0.000336060852304465	0.00384584351926482	0.586094187752924	0.270511953617192	4.13190408521545e-34	2.30824317209801e-32	0.29458599477861	-0.713081416577133	down	up
ENSG00000109861	CTSC	1.31954263263939e-74	5.8224818665214e-73	0.254027375374842	-0.68399363733832	nonclassical	0.000103181451052612	0.00145692208886289	0.414061457731134	-0.187678623467285	2.23418612817936e-29	9.49322235390286e-28	0.681091582043329	0.482217617936826	up	nonsig
ENSG00000144802	NFKBIZ	1.5710152447642e-74	6.86608472211695e-73	0.254360216314912	-0.867212499281171	nonclassical	3.83709421366005e-06	8.34522528269477e-05	0.394805887846311	-0.300518582425836	6.8181470373227e-22	1.70046069316705e-20	0.658867628799789	0.53951200397021	up	nonsig
ENSG00000145685	LHFPL2	2.51892169695575e-74	1.09050298748396e-72	0.764860555495679	0.761309838874036	classical	2.22818389331321e-10	1.64921546555069e-08	0.622826521990483	0.267867307269396	1.29954044252864e-22	3.48748017003739e-21	0.332190859263246	-0.491593894534881	down	up
ENSG00000111817	DSE	4.39209008497754e-74	1.88367302803384e-72	0.766117426283657	0.831385455659269	classical	1.26523542614955e-09	6.99537996457868e-08	0.629674923289011	0.313887765382296	6.54982774055337e-22	1.64246773231691e-20	0.334173665500588	-0.52215569481193	down	up
ENSG00000099860	GADD45B	5.1161133239085e-74	2.17387444846448e-72	0.761124812182612	0.841559367112928	classical	8.87251118138903e-07	2.38104993049089e-05	0.599568639658469	0.222948588655585	7.50011450436635e-29	3.019125040398e-27	0.310302094693161	-0.622027741173273	down	up
ENSG00000159216	RUNX1	6.06439952867142e-74	2.55316783826356e-72	0.762963362137283	0.716136829198725	classical	3.69172168649452e-08	1.47315746254986e-06	0.622270645261707	0.273778296822376	4.17366469084082e-22	1.06405262590381e-20	0.337568040940228	-0.438302907536767	down	up
ENSG00000127314	RAP1B	1.12670770305556e-73	4.70041968120175e-72	0.231549517222141	-0.802898959489925	nonclassical	0.00227527893430178	0.0177874872734427	0.426068395072709	-0.186007335314389	4.0374803013686e-30	1.79883467019228e-28	0.699982532421242	0.609569132972691	up	nonsig
ENSG00000142168	SOD1	1.60811470969825e-73	6.64832288541022e-72	0.277110687047099	-0.573742668225084	nonclassical	3.56553710449355e-10	2.47912875341226e-08	0.354627117890337	-0.343531754967992	2.51010508566551e-14	3.69194623016635e-13	0.609736522818795	0.226377217155689	up	nonsig
ENSG00000102760	RGCC	1.94865020329826e-73	7.98424623476398e-72	0.763741575954302	0.960192826155234	classical	2.59190671560723e-06	6.13106181336164e-05	0.606083514919731	0.359242231671513	2.33796208609761e-22	6.09597046198974e-21	0.335396396013615	-0.60049004980049	down	up
ENSG00000006576	PHTF2	2.29317725605733e-73	9.31273489207713e-72	0.308890656996317	-0.39591111113237	nonclassical	0.0129532143093327	0.0684031075552681	0.440676835504958	-0.135577272338747	6.60414897539798e-31	3.06125653011126e-29	0.633662384749387	0.259140006360097	up	nonsig
ENSG00000087074	PPP1R15A	8.37593266377214e-73	3.371680262636e-71	0.770929355302949	0.89177151825377	classical	2.48090077727058e-09	1.27919704122412e-07	0.653888913594521	0.552391694409791	1.32917005589975e-12	1.68496170898451e-11	0.384154545583299	-0.334201549323431	down	up
ENSG00000131042	LILRB2	9.03938531410301e-73	3.60710775707994e-71	0.23346414510597	-0.760630190405807	nonclassical	0.0287104727397809	0.119449101906486	0.447058300351314	-0.155519528030465	3.5412717550521e-36	2.16678614452456e-34	0.714029770419364	0.610221674184916	up	nonsig
ENSG00000198712	MT-CO2	5.87143785849174e-72	2.32276106315676e-70	0.238726201872785	-0.536891051777663	nonclassical	0.000191927460167838	0.0023933562899734	0.409169742517899	-0.252754377218316	8.19844121229277e-23	2.22619211379949e-21	0.667115158553685	0.262594832093616	up	nonsig
ENSG00000129353	SLC44A2	7.74279421867689e-72	3.0368959546588e-70	0.361948672757128	-0.251950546388271	nonclassical	2.81451400127279e-06	6.55624606692428e-05	0.41085960777338	-0.149477120319981	2.83508588975686e-15	4.61354934329582e-14	0.565399559061661	0.106548504639586	nonsig	nonsig
ENSG00000155307	SAMSN1	1.08574423592894e-71	4.22244093108296e-70	0.227644183525324	-0.839842192709503	nonclassical	5.00210796032596e-13	6.95596164543509e-11	0.33067994841464	-0.412518688682488	4.01898652172491e-12	4.80289821567593e-11	0.633851223438658	0.437211455204197	up	nonsig
ENSG00000123685	BATF3	1.68152153201178e-71	6.48445572302692e-70	0.406893294364527	-0.160189921055872	nonsig	0.0111828297249415	0.0616802952016307	0.460065815804687	-0.0678692878927545	1.40805394362877e-27	5.16924763784994e-26	0.559507791956416	0.0939339391286252	nonsig	nonsig
ENSG00000087086	FTL	6.84738830158824e-71	2.61855540966568e-69	0.224702503597852	-0.634431978195421	nonclassical	0.0110913437507947	0.0615031117051455	0.558144705830035	0.0551594600336698	3.24293259522144e-70	7.44090883973551e-68	0.808706407768824	0.707623930880105	up	nonsig
ENSG00000102265	TIMP1	9.75841144099422e-71	3.70093802501836e-69	0.236307557708279	-0.880737811010651	nonclassical	0.265153573685339	0.50342976815971	0.465379997331792	-0.153701075411011	1.0096876673279e-43	7.72242784227957e-42	0.732217296679744	0.731964577702961	up	nonsig
ENSG00000121552	CSTA	1.70693394450996e-69	6.42059005848863e-68	0.763020420584152	0.733542241610826	classical	0.320099357700945	0.561873330337508	0.529461466625161	0.109872572380682	1.65962526383481e-41	1.19000317745905e-39	0.268009309747381	-0.614448688891326	down	nonsig
ENSG00000240563	L1TD1	1.96929158752487e-69	7.34721877654596e-68	0.394183525324441	-0.288315702001706	nonclassical	0.00113960449290585	0.010438413209471	0.449526393027082	-0.148782122141322	4.51627593191084e-17	8.09577744200738e-16	0.559208010537199	0.143118350829724	nonsig	nonsig
ENSG00000111275	ALDH2	4.7035784029869e-69	1.74070332994409e-67	0.753006663158629	0.637732408354145	classical	7.49675024870502e-05	0.00111335232657953	0.579490372215058	0.17393628893977	1.65175949014885e-27	6.0158129367405e-26	0.316375619036828	-0.460580403153192	down	nonsig
ENSG00000019582	CD74	4.74164175195145e-69	1.74075151997639e-67	0.760707968529097	0.796906851132936	classical	1.72533416421151e-35	3.9587792397833e-32	0.804086805709966	0.983672134900645	6.73947970914938e-07	4.10178678849954e-06	0.579871684110641	0.208995083840011	up	up
ENSG00000161055	SCGB3A1	5.89557630205984e-69	2.14720632144069e-67	0.447498304096162	-0.11239213709384	nonsig	0.199817534125813	0.428087144772809	0.480032907902344	-0.0687538656339364	2.62200645287106e-34	1.52308703952219e-32	0.527223457541981	0.043758987827944	nonsig	nonsig
ENSG00000173391	OLR1	6.30706906065976e-69	2.27898739522583e-67	0.747235835240565	0.711510024867008	classical	4.68638759073848e-12	4.88768923952248e-10	0.637835193667452	0.358347333462837	3.96612417525543e-15	6.36382651756893e-14	0.378250976059975	-0.350788323943291	down	up
ENSG00000197006	METTL9	1.87975788662938e-68	6.73922573573608e-67	0.754846798070157	0.674909055474959	classical	0.0061853134107017	0.040090965030664	0.555009561079735	0.0901698397370393	6.53794536419724e-38	4.10994948990427e-36	0.278511101354446	-0.574500086479782	down	nonsig
ENSG00000106066	CPVL	2.79820169654286e-68	9.95422293444578e-67	0.756528437295937	0.745350344789567	classical	7.870222798368e-22	3.0097043684759e-19	0.729843909814559	0.651395774885161	0.040971813875955	0.0776940718498998	0.464410988523329	-0.0826724359155183	nonsig	up
ENSG00000069956	MAPK6	3.84396730019902e-68	1.35692045697025e-66	0.755235112500238	0.693213706530769	classical	8.91038830119083e-09	4.13027999132977e-07	0.635722862098101	0.336610180635361	1.36968945571193e-15	2.26097299002232e-14	0.366026031413316	-0.355589747518332	down	up
ENSG00000156535	CD109	4.03374929251796e-68	1.41304393155459e-66	0.731601820798438	0.649699418181837	classical	7.67232535197919e-15	1.46701254334302e-12	0.622670876506426	0.22435934412884	2.65042891605819e-18	5.22009368918071e-17	0.361234249673073	-0.404147413221373	down	up
ENSG00000143549	TPM3	1.94611161325762e-67	6.76568651002982e-66	0.243355860853468	-0.645690923666169	nonclassical	0.0214862256808309	0.0982205613988383	0.441366122648641	-0.125082232996014	3.00578385360615e-34	1.70349805774875e-32	0.710559859504015	0.523726218687505	up	nonsig
ENSG00000125148	MT2A	5.06894259979915e-67	1.74897575868257e-65	0.276895132914482	-0.691268985560318	nonclassical	0.00444178204431288	0.0306056123143421	0.428514252679326	-0.21867307255295	2.07241795112212e-28	7.9918705694953e-27	0.661171460808891	0.48283782200159	up	nonsig
ENSG00000105374	NKG7	5.59349273308285e-67	1.91556254866545e-65	0.375752062028872	-0.24772711090407	nonclassical	0.00129215747516423	0.0114473178639549	0.434962422733135	-0.123734688552101	5.2650709957967e-17	9.40132715942068e-16	0.55846209771458	0.106877879314682	nonsig	nonsig
ENSG00000173207	CKS1B	3.7697177229143e-66	1.28142478744102e-64	0.414664337836724	-0.148359620980293	nonsig	0.0276000178946027	0.116412207829349	0.463112020278383	-0.0631541040375435	5.54218740978173e-27	1.92674985026427e-25	0.554357216706559	0.0862627588760662	nonsig	nonsig
ENSG00000018280	SLC11A1	5.21733602224513e-66	1.76046727985904e-64	0.749643384707068	0.793616443586247	classical	5.91937560279261e-08	2.20845647489555e-06	0.624694267799173	0.291423047935455	1.86778633691812e-22	4.89786942863844e-21	0.33307131965197	-0.505201286967285	down	up
ENSG00000162511	LAPTM5	5.41945378605397e-66	1.81531922804393e-64	0.750391484343796	0.573666246561446	classical	0.000494020807127093	0.00522364397213417	0.586049717614622	0.194941980945511	9.87796523166989e-27	3.38283451105471e-25	0.319831367050481	-0.372042546003347	down	nonsig
ENSG00000168329	CX3CR1	1.99898143156135e-65	6.64733752857614e-64	0.387624973848212	-0.229775752465027	nonclassical	0.016097222983721	0.0801726646493677	0.454573753724374	-0.115396485915345	4.60589895625431e-24	1.38146864772882e-22	0.565283895364482	0.110747294207809	nonsig	nonsig
ENSG00000108518	PFN1	3.03082275349098e-65	1.00060759825684e-63	0.245338641882168	-0.633983451167554	nonclassical	3.19586447689252e-05	0.000529452060810823	0.391337217058745	-0.227652403124177	6.25465485791804e-20	1.34754042924816e-18	0.652628870603009	0.405028895628465	up	nonsig
ENSG00000138744	NAAA	7.2370931695654e-65	2.37221575393828e-63	0.27195165247602	-0.5882971279348	nonclassical	0.104526014640627	0.285178288457692	0.460821808155823	-0.0941586345200342	4.68365847962459e-39	3.07047268042816e-37	0.701892163666492	0.49474814723008	up	nonsig
ENSG00000121316	PLBD1	2.69580108240201e-64	8.7737809696049e-63	0.747934801214711	0.693452121339113	classical	0.00038288826336498	0.00428248312445569	0.582581046827056	0.209960785756831	1.05680103656517e-23	3.10875638256255e-22	0.329058497504969	-0.467067028571746	down	up
ENSG00000104972	LILRB1	9.29589082750974e-64	3.0041438737635e-62	0.279294757596698	-0.576232530501656	nonclassical	0.00996741798420547	0.0573123512548135	0.440476719882599	-0.120096275645989	3.68926872928703e-28	1.41083784989151e-26	0.672263373319926	0.431465012572648	up	nonsig
ENSG00000112137	PHACTR1	1.87665500918317e-63	5.99190738420489e-62	0.743137136807136	0.720433650478204	classical	2.4816147106562e-12	2.777592660293e-10	0.661026370792013	0.474204955962942	1.26500531680679e-07	8.69028353117719e-07	0.416051760684729	-0.233477161066727	down	up
ENSG00000134107	BHLHE40	1.88022371611571e-63	5.99190738420489e-62	0.750871726271611	0.696679136787388	classical	7.12040921014833e-10	4.29941550860141e-08	0.647618624093921	0.396872082350786	6.33770568846605e-11	6.53566997851026e-10	0.387168883160782	-0.295628126110063	down	up
ENSG00000081237	PTPRC	2.97072814985009e-63	9.40184239976701e-62	0.250882820969613	-0.563345317866028	nonclassical	2.64323548584913e-05	0.000464743587914241	0.401498643660782	-0.153817067624063	2.71648788901116e-23	7.69503884115573e-22	0.67569551649742	0.410874666961947	up	nonsig
ENSG00000131370	SH3BP5	1.17014437040287e-62	3.67794007930057e-61	0.740436370322	0.638066067755891	classical	0.000199437896375204	0.00246027017867154	0.577889447236181	0.169383686982371	4.19189308250885e-25	1.34521659829602e-23	0.326851445324118	-0.461699867136185	down	nonsig
ENSG00000140105	WARS	3.25097316611288e-62	1.01487862988381e-60	0.258910627452721	-0.722055687385252	nonclassical	0.402834538229156	0.641999799514821	0.478009516609597	-0.0457117013178549	7.92330520187632e-42	5.77143612244613e-40	0.728615198681906	0.690770822634712	up	nonsig
ENSG00000122591	FAM126A	6.69487703852993e-62	2.07586423850095e-60	0.311965473299817	-0.449648591407565	nonclassical	0.00159516902814168	0.0134070158793813	0.427269088806866	-0.191697416030489	8.7181203514302e-21	2.06223991199553e-19	0.618243705770438	0.251506831950531	up	nonsig
ENSG00000120802	TMPO	9.57584903803359e-62	2.94923296882791e-60	0.289180133516766	-0.53800860554296	nonclassical	1.67026061643165e-06	4.14314917232696e-05	0.386334326499755	-0.260656803582861	4.77894721241771e-15	7.56227198544307e-14	0.616286864852871	0.275201668557363	up	nonsig
ENSG00000198363	ASPH	1.20649819394042e-61	3.6910801413284e-60	0.725510831595164	0.611410740988728	classical	3.17712184853203e-05	0.000528254063873677	0.565104282474319	0.120524345696737	4.10280545332284e-28	1.556014398785e-26	0.323334324736452	-0.489579010831414	down	nonsig
ENSG00000169967	MAP3K2	4.30978286220474e-61	1.30977440759321e-59	0.735456435875815	0.723439618695942	classical	9.27237038519634e-06	0.000181067692330493	0.604149063903589	0.253436132154528	3.23631190432567e-20	7.17460643910652e-19	0.345095623191279	-0.458467717769639	down	up
ENSG00000178726	THBD	8.0961107295177e-61	2.44427974590504e-59	0.72436490778721	0.705276245029406	classical	4.39996633939946e-08	1.72576457534223e-06	0.591008138035309	0.196678380697823	6.18622066662296e-21	1.48631238948339e-19	0.346932079444437	-0.511792791367502	down	nonsig
ENSG00000124942	AHNAK	9.7388572202785e-61	2.92102063946788e-59	0.749938186682559	0.911372392377623	classical	0.000674901896626962	0.00680686770026622	0.578178503135145	0.240097024583711	8.13321765732443e-23	2.22162713270605e-21	0.315126923204026	-0.670361189511346	down	up
ENSG00000134531	EMP1	1.961773645644e-60	5.845830688221e-59	0.739215953541745	0.878102750041396	classical	4.20572422389029e-07	1.23718387586106e-05	0.613843554053453	0.341224785455371	2.96500661369553e-18	5.76543023315626e-17	0.352682217532728	-0.533612034451778	down	up
ENSG00000072110	ACTN1	2.64700705640513e-60	7.83684863344721e-59	0.724253960807187	0.522406228408454	classical	1.44175847067854e-08	6.61622962194382e-07	0.586983590518967	0.146617878622629	1.00460894263489e-21	2.47857550416748e-20	0.34444176922968	-0.371010025338703	down	nonsig
ENSG00000151491	EPS8	4.01427788235065e-60	1.17807782070893e-58	0.404512689164601	-0.185057091571061	nonsig	0.00156082635956336	0.0132240423322625	0.454217992617957	-0.0803844851455684	1.22082704999417e-19	2.59369228352927e-18	0.558077338885191	0.10584344896941	nonsig	nonsig
ENSG00000136193	SCRN1	4.03046890066029e-60	1.17807782070893e-58	0.388834295930465	-0.197896394907375	nonsig	0.00207229608674376	0.0165387247688124	0.440143193845333	-0.134954360273623	4.18854304953832e-11	4.42885346873994e-10	0.542089783354814	0.0605679623745081	nonsig	nonsig
ENSG00000182287	AP1S2	9.77025247294105e-60	2.83770181002065e-58	0.743685531879822	0.679606654045657	classical	2.3064002179098e-05	0.000411831540855568	0.603993418419531	0.284625426062358	3.06150803248367e-16	5.26189526631745e-15	0.358007468570161	-0.381320063241169	down	up
ENSG00000110876	SELPLG	1.3409395336311e-59	3.87017076719065e-58	0.298317409800105	-0.459513748021669	nonclassical	2.14129731365409e-08	9.09853090033204e-07	0.368346155556544	-0.26218197693687	1.50151025360102e-10	1.47863316604615e-09	0.591777963469156	0.195780304564051	nonsig	nonsig
ENSG00000111145	ELK3	1.85074451547294e-59	5.30816661344089e-58	0.735597497036131	0.63703613176141	classical	0.00513720712660679	0.0345669259589422	0.562791835282608	0.169373776418801	3.64687346454315e-25	1.17855650202736e-23	0.32676410743033	-0.459814916766576	down	nonsig
ENSG00000248323	LUCAT1	3.81709453837393e-59	1.08799048674521e-57	0.729718892051758	0.614875583562365	classical	0.13550086195927	0.335209409989806	0.537666207141904	0.142493872678402	2.58235695406344e-29	1.08719596900891e-27	0.32394332950935	-0.473794045878105	down	nonsig
ENSG00000107372	ZFAND5	3.96334581265058e-59	1.12270332927489e-57	0.261969594187646	-0.695268390636324	nonclassical	9.49228785568657e-08	3.27519616313877e-06	0.370992128785521	-0.337803114959442	5.75347781095781e-13	7.50076979388789e-12	0.621600313472224	0.352950424393488	up	nonsig
